transaction_id,customer_id,timestamp,amount,percent_balance_transferred,beneficiary_id,beneficiary_bank_type,device_id,location,time_on_page_sec,is_call_active,is_new_beneficiary,is_fraud
8e7de390-d825-4478-a343-21bf7aeee7df,74ed5145-8d97-45c7-961d-5c8753c9fe59,2025-12-18 02:49:49,171.81,3.27,f057712b-945e-487f-8eff-6a6b689ab92d,Traditional,3e19fc1d-9f6a-4a65-bd54-da044dcd0009,West Pennyside,34,False,False,0
30df5b61-8610-4d12-9527-74da7759ad21,d145bd7f-d15b-4a37-905f-86aa974e8f83,2025-12-13 12:34:36,205.05,4.88,c3022e17-c2ce-454c-ac98-6218e14f5dd1,Crypto_Exchange,33e04a38-cdf0-4aba-9027-fbf7387770f0,Dennisstad,22,False,False,0
692d8f2f-e09d-482b-ba9a-b477943546c9,13eb22c9-bece-421a-94c7-743b2401342a,2025-12-18 14:58:26,15.17,0.13,c278bb4a-ac7d-4760-b9c9-811c3d67090e,Traditional,d2586d90-16b6-4f61-b68c-62e6e2a45909,East Jamesview,22,False,False,0
655f9c8c-ca2b-48f5-a44e-3b1c6a961ac0,d8e70aeb-e7b3-4085-978b-e96820f87ba2,2025-12-15 01:35:42,7.99,0.03,d07a2b58-16e7-4ff3-92a6-08538c501e6e,NeoBank,ec93e596-2b01-4723-8cf6-97a57603c36c,South Erik,30,False,True,0
2f87455b-3f01-4323-82de-709f2415a4d5,c6a1a468-afb3-43ad-9c43-2ed564caa1c7,2026-01-02 19:55:29,48.26,0.81,d537ad9b-565c-488d-a8ce-d275c2e025f1,Traditional,0227b8d5-b070-4a53-90ce-857f75c72fb6,New Kathrynville,42,False,False,0
14cfb71d-3065-43a2-8afc-6fef8a279be1,c7b611cd-1417-482a-a1ad-018a93875413,2025-12-27 15:40:25,93.17,1.88,b9c3267c-299d-4a89-916c-d9fda26d3ed1,NeoBank,ee249b72-6aa1-4abd-af2e-92b9d13032db,Lake Sergioshire,53,False,False,0
2f1b621c-28e5-4281-905f-4447023a793f,60538c1b-a845-40a1-8249-2e5e005fd0e6,2025-12-13 18:01:10,137.91,1.16,43fc1535-bb7b-474f-97b3-66a753792c28,Traditional,6b790d01-3cf8-4d20-bbad-793f87a1ec02,Michaelshire,32,False,False,0
bb2b35a2-7677-4d6d-9574-5ff7bec4ee08,73d0b6c7-f62e-4f88-9c29-850b410bfc29,2026-01-02 16:47:18,303.96,0.66,a99e7d01-e5ae-41f3-a90b-98109bf4b57d,Traditional,042c65ad-9883-49b1-88d3-d2cefba3091f,Port Devinhaven,38,False,False,0
5f9094ca-e18e-463b-8d57-aef54aecb057,36965c84-cb08-4605-b6f6-1488d62015f0,2025-12-10 09:10:15,269.66,1.5,b8e2e864-e0f0-4823-9077-8d1f707904e0,NeoBank,c1eecd7a-2428-485a-861d-e0171ee92d3b,Hendricksview,43,False,False,0
82d33948-1cf9-4855-b19d-b54f81c6af40,cfbba84a-80b5-4013-bf29-c9e75601f6a5,2025-12-11 07:15:41,65.25,0.15,92037fc2-5366-4938-b43c-17523caaa31e,NeoBank,33a67403-6f9d-4d74-b82c-6ad85d037a06,Mariachester,59,False,False,0
de96c3f4-c332-4820-b8cf-55d4b819ad30,c0b4f6d6-7ef6-475b-966d-e2a1277664d0,2025-12-15 15:20:44,130.85,0.51,e20a5582-41e0-4166-ace7-24f7c2d43572,NeoBank,93e7e893-35fa-4528-aad3-136fa33817fa,East Karentown,38,False,False,0
043e1beb-5313-4a33-90bf-95cd897fda22,6c202d89-b7a6-4c32-952d-4865d7567d35,2025-12-26 22:45:07,128.35,0.38,3a53047e-45b3-4316-824e-f0c89297e211,Crypto_Exchange,10fd7164-819f-4393-82ce-ef41b2cfba8b,Josephville,25,False,False,0
952043e2-ffd5-452d-9a62-de3ef7c42540,e338e579-7521-4a18-9de4-f5c1532c5c01,2026-01-01 01:12:14,183.75,0.59,93999743-c21c-430c-8f73-23a73db9df74,NeoBank,b85f164b-6160-4399-9307-3198bc3eb402,Coxport,32,False,True,0
0f337fe5-f932-48ef-9a7f-6f615813d26f,6334fa2a-8b4b-47e7-a451-5ae01754bf08,2025-12-13 01:17:19,99.93,0.36,39eb005a-bab9-4085-a27e-12e49e41d0e7,Traditional,7092d401-4367-4d58-8b6c-03c8721e5419,Justinton,48,False,False,0
d8d20bb0-0141-4ba4-bc6a-57385c518a84,71299889-a01a-4992-bf9d-3e64c1a6423b,2025-12-18 17:53:59,179.1,0.61,4023385d-3cc2-4eb8-b7a4-129c996bb5dc,Crypto_Exchange,e17f29e1-7028-4046-89bc-473fed7bf656,South Heather,41,False,False,0
405d861c-5184-4088-9c8d-5e9d0b874724,8141bb37-3de8-44ac-9cea-b67bba82854a,2026-01-04 03:34:56,32.8,0.45,efd10af8-2c9d-4b63-8c9d-c19c129ddfde,Traditional,b73f6e64-378d-4f8d-8761-f9da039479c1,West Christopherview,55,False,False,0
68a3d320-4a5a-4c2b-af55-e5f6ecf163ee,6f3acf33-8077-4ac5-a605-de3c15c7bc83,2025-12-13 15:27:35,69.59,0.89,dea695f4-bd48-4900-a85f-8c1cdc173194,NeoBank,65339cf0-7ce4-470e-b2b7-3d808f2e08d3,Garciaberg,43,False,True,0
40032b13-9195-464c-97e0-93ca623bb1c6,0c472187-fea3-4d37-980b-68530c7031eb,2025-12-12 01:13:17,13.96,0.04,d29dc973-a007-4f86-90bf-b144d5b31d9a,NeoBank,71be94c3-6ab1-4db6-9da4-66feb0937085,New Erica,52,False,False,0
e91ac1c7-5c4f-4965-ae2d-3c588a88527a,db6a34ea-c3a5-4237-81b2-16cf9d23c3cf,2025-12-17 09:51:02,19.53,0.43,d435b914-370a-4fbc-be24-eaf88c9fd441,NeoBank,e5eb4549-7e0a-44c2-90bf-29959ee4105d,Stephenchester,51,False,True,0
35f427a6-72a4-4452-b1fa-007f8080910b,b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,2025-12-11 02:40:43,7.5,0.33,f3d107d7-038f-4640-931b-44b97f70e52d,NeoBank,fef518a6-4dea-4645-8986-bbebf23e323d,South Taraside,50,False,True,0
27fd71c9-df7e-4540-8d9b-d4202b7cede7,7f6485de-7569-4aef-8320-0c4e40cbe188,2026-01-02 02:13:55,49.44,0.37,5d8ffb1f-89d0-4972-beda-1275602c9f16,Traditional,37850b5c-3ce5-488c-be53-d702e1f8d192,Jonathantown,54,False,False,0
b5fb3028-cd0a-495c-8615-730397aa441c,c01f36bf-3e6d-458b-b367-c28de1b294de,2025-12-25 14:04:10,86.08,0.24,ad72b66a-afe4-407a-af6c-64b1c0b3a374,Traditional,533420e6-d9d8-4b8d-be8a-dee70758e201,South Stefanieshire,26,False,False,0
1fb0abc3-aecb-47f1-b257-d849c2fc5d79,d2eaef18-4b67-47a1-966e-cfe36d779595,2026-01-02 15:08:57,222.4,0.5,35e6168c-83bf-4845-8f89-e41ae321fecb,Crypto_Exchange,a3607681-2bbb-489d-b4fa-dee106969d48,Michaelland,35,False,True,0
bac93cc8-33f2-42b2-a6d5-f800f450d66c,42710779-d864-465a-847d-d58393447b2f,2025-12-10 07:27:32,153.44,0.41,b9b9c6d4-b231-47d7-a51c-67a2e10d3cfd,Crypto_Exchange,5b7d9d2d-22af-4503-b17a-ff6de0d96670,East Luke,45,False,False,0
31d281dc-6bd8-44a3-ac3e-9adefe882d51,86804a8a-515f-452c-b52a-9e6bc8b648e0,2025-12-20 09:15:48,127.08,0.59,5378e6f6-37e5-4364-84f2-628647d61fef,Traditional,8b074d1a-6a7a-4841-a8cc-812a8150e0c9,Mccoyburgh,48,False,False,0
e8bfdd70-25c2-45a6-93e4-dde1d92ec689,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,2025-12-11 05:45:02,52.63,0.23,dff64a52-0e54-4878-9961-9f386e3a1031,Traditional,3838b326-8e94-4239-b02b-61c4a3d70628,Lake Joshua,21,False,True,0
5d764bc4-03f5-4e71-8ada-fd4adc2f952c,50405c43-3a6c-4da6-97f7-d71f2978cc73,2025-12-07 15:38:55,88.92,0.29,1598203e-24c4-46ca-8a66-1d776049315b,Crypto_Exchange,e33fc52c-4570-43e4-a53c-8f74a5076897,East Jeffrey,32,False,False,0
ca5fccf2-9726-4a28-9d7d-8ff7732f4bd7,ce7334f2-3393-4b6c-9d37-efb6eafb3e90,2025-12-14 07:57:24,36.8,0.19,6577e64d-4d4e-4bd1-8b33-e3c6a62989b9,Crypto_Exchange,0f3f0f48-52d6-4779-9e43-79cbd8230076,East Allen,55,False,False,0
72015460-c8fc-4e76-8708-7227db108c24,3c70dfca-fba2-45f1-96c7-6990740173c1,2025-12-30 17:19:01,51.14,0.29,d32b8be3-eaac-4c80-bb37-ae6af749f998,Traditional,aa5f8dfc-a0b3-4a83-b002-9577e4f364d5,West Austinmouth,52,False,False,0
c1143151-eb15-4b3a-a1c1-85b500326863,04860bee-8bef-4a76-8a60-1b92dc137c04,2025-12-21 19:08:45,1.71,0.0,22098287-5178-427d-a01c-5a403e064311,Traditional,733ac54f-6235-4144-9e7f-92adea3973ff,Bobbystad,37,False,False,0
c5991a45-a3a8-48d7-86a5-6845deef7995,b89f72f3-2a60-4652-a714-7668cf1d7d3a,2026-01-04 10:58:55,2.61,0.01,4ad07831-8a0a-4ef0-9bdd-fef5496e186a,NeoBank,9c4ffb46-71b7-41aa-b836-f5713ccec76c,East Randy,27,False,False,0
b9a893f3-b8e5-4770-9e46-0f1c216920d1,d25864f2-25d4-40fc-a154-2765d756ba9c,2026-01-02 04:33:51,201.21,0.88,4f40f6ed-1aa5-44e2-b6c0-77aa6e4ebe99,NeoBank,70e7e756-04d9-445e-b0d7-3df71c221cea,Christopherton,58,False,False,0
dd4f8633-d6ab-461f-a8bb-9e50f6280c5f,701fb3ea-a1fe-4bc6-a29d-650a15b98c20,2025-12-15 20:35:08,125.14,0.61,e35265ce-0a10-42c7-9c52-4935cca39441,NeoBank,3d0d5c8f-97cb-4585-bf12-fe28b840d136,Vegahaven,23,False,True,0
47e52f3a-78c5-4200-80d1-fc87f8db62bb,7337c599-7984-4388-9c8a-ee30be6033f7,2025-12-11 15:31:00,22.92,0.06,d406d1d3-c3b5-44c4-9b35-b6a2febe63a9,NeoBank,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Port Ryanbury,40,False,False,0
8e8ded45-49ad-407b-874f-7c5c9a0664b9,ccf3a171-56dc-4907-ba6c-34ab6712303a,2025-12-15 08:43:05,64.88,0.16,514b30a9-f6d4-461c-8c10-46bf24b37794,Traditional,2ef91276-6c00-4f61-a3e2-fcb472d8567d,North Gailchester,35,False,False,0
d1df4ff0-75f3-4c8e-83fc-7a2b0d0d13d3,b8088e14-b9a0-4137-a3d6-9dd855a15414,2026-01-02 18:48:44,123.58,0.27,16ca331c-1b0e-43e1-abe9-4560d820d362,NeoBank,82fce908-17c3-45fc-b6b7-4e2748af7f10,Brownburgh,54,False,True,0
45c676c3-0ffb-4b8f-b23f-155cd5b6d68e,bdd640fb-0667-4ad1-9c80-317fa3b1799d,2025-12-19 04:38:34,17.43,0.04,e79a71c2-54c6-4e1c-8a48-d37682ede591,Traditional,8b9d2434-e465-4150-bd9c-66b3ad3c2d6d,Port Monica,41,False,False,0
7fb7b91d-d65d-4815-861c-79b475b78c75,570e5af5-f5ff-4705-9a74-a05688dd44cc,2025-12-16 07:08:55,108.91,0.3,cfc47f87-e05e-4522-8d7e-3ac652b73f7e,NeoBank,8df21ad5-2d36-4b7e-b3ff-b402a5d5bbf9,New Julianburgh,33,True,False,0
7d2194cb-bd5a-4112-91b2-2e3c2ede2487,ef444cf5-6f08-4155-a826-6484c4e4fe52,2025-12-07 15:27:19,42.9,0.09,114be8ca-5941-4ea3-8c2b-678e1f50e1aa,Traditional,3d8925a9-25d2-47d0-b665-87075d411ac5,South Timothyport,22,False,False,0
03e2aeb7-2c07-4f32-96ea-34631ffef985,6fac1673-0ad4-4230-bdf6-6ba5dc9c96de,2025-12-28 13:56:22,58.2,0.98,618209e9-5f75-45a1-a211-1f639ca64d0e,Crypto_Exchange,67884209-92ca-425a-ade5-93329364f3d0,East Mitchell,48,False,False,0
837fa030-0672-4829-9309-648463cc0601,7914f8a8-bea4-4f31-9174-00f80b2c782a,2025-12-15 23:52:27,272.43,0.77,2e7520e4-57bb-461d-998c-8b2ef96c57ab,NeoBank,a6eab79e-d21c-42f8-8ada-4f80a9e782d4,Youngfort,46,False,False,0
9a6f5a60-f97a-455a-929d-85316f0fc08b,ccc7147f-f6e5-403c-a237-9e6fd4734534,2025-12-31 14:54:51,66.7,0.33,8c8e3021-0662-4e64-8bdf-f0e061539a40,NeoBank,7e0f60b2-2a06-4609-a599-bd3c0bb81d38,New Mike,37,False,True,0
049e908d-6a96-4ea2-bdec-c95ffd728980,6b65a6a4-8b81-48f6-b38a-088ca65ed389,2025-12-26 05:35:07,68.04,0.21,4ca47b6e-9bc4-4c7a-b5d0-75b54abfd122,NeoBank,28df6ec4-ce4a-4bbd-8241-330b01a9e71f,Crystalborough,47,False,False,0
59e21c5f-c7d3-4fbc-ac49-6f6742317a90,22f9cafe-2eb2-4ca3-9186-da93da7dcc53,2025-12-27 22:15:22,197.5,0.54,7ba46b47-cb89-4eae-ac75-0ed77410aace,Traditional,7df37378-9f6c-4ab4-b352-2c1845aa9503,West Mariaview,29,False,False,0
8b1035df-14fb-41b7-981c-b16f9439f63e,4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,2025-12-29 11:15:03,45.58,0.13,28292b59-8378-4d18-a0d7-1ec82b9b541c,Traditional,75c8e90d-9e3d-450d-b296-d9f0cd2372c2,Timothyhaven,30,False,False,0
a574c9e6-16b3-49ee-997d-ba7227f335ce,e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,2025-12-13 07:11:23,155.38,1.13,3105924d-f00d-49db-87d0-051cca519807,NeoBank,dde9f863-22bd-4388-adb9-9102a48b3dbe,Lake Amandamouth,58,False,False,0
92ede27c-9b48-4b24-9160-0f57481395fa,08eca4c8-1a71-464d-824d-9430b72479b7,2025-12-30 18:13:28,319.99,1.45,02c02fbc-daa2-4fe9-aa2d-c2cbdca41a1f,NeoBank,7f695b97-e581-4601-84cd-c4e87225539d,Lake David,55,False,True,0
e9c331e0-7224-4add-bffc-d2c33e0a5bf6,5da49cb9-2fdc-4992-8971-8eeadf3a098a,2025-12-22 13:37:59,20.51,0.14,cfe28e64-e186-4212-9a39-7f619b6d4286,NeoBank,f7464c02-8718-44c1-bd4e-d26edcd5bfae,Port Michele,37,False,False,0
dca143cf-58a9-49e7-98c9-a88517237eb9,c2fa1da8-7830-4631-b8f0-188efb37afae,2025-12-20 14:54:35,184.53,1.07,b8975e3d-b0a3-4320-8fff-dd05090513a7,NeoBank,dd34aa18-9001-4ed4-8bb4-01e769f753f1,Thompsonfort,56,False,False,0
b7f63ccc-282d-4674-99d0-eebb2179a342,9879cf35-f471-4986-9d26-4599c4dd8df5,2026-01-03 03:33:12,3.2,0.01,e169c3d3-ef3f-490e-b432-0daa95f1ff22,NeoBank,735741e5-fe1a-4ba9-8896-9c5b45f8c28d,Lake Michelleville,22,False,False,0
cc7570cc-8e32-4bbf-84fb-7e52583475e1,9f8cc29f-fd35-4c5f-9347-9a3b479bc637,2025-12-12 00:17:39,19.95,0.5,b998d301-7df9-4116-9f58-c65fbef0e0f1,Traditional,fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,Livingstonton,38,False,False,0
3897bfe3-a642-414a-83f5-22aae4691176,ffc03136-8de6-46b3-bb27-f6bc9888f0d9,2025-12-20 06:54:46,1.87,0.01,a5cbb17a-372e-4b58-a7a0-9ef766668d28,Traditional,ef6e9295-9c8a-4485-b980-50a6974e598d,South Christophertown,24,False,False,0
9df32389-b79c-4150-ab28-700400476b2e,b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,2025-12-19 17:25:57,110.06,2.09,df35afc6-a692-4bbf-a5aa-e4ba453013c6,NeoBank,65001423-faeb-4d19-a550-8ea26133a34d,Port Jesusland,44,False,False,0
d1753cd1-dd69-4f6b-b6b3-5303c7195dd0,91ae3d4c-6659-4d83-920b-725b17871810,2025-12-26 02:12:18,25.96,0.06,71f34593-a737-419b-a1e0-9bf146748ee4,Traditional,7cffae92-2c43-4667-bb87-4b4acafbc4fe,Alexanderville,40,False,True,0
39a84a83-88cc-47ad-bb54-a3f0d15a1b21,41afeb2a-62c8-43f4-9d06-149ef1eab64a,2025-12-22 17:09:39,42.01,0.14,14f32e9b-d497-4ff6-bd35-960301903474,NeoBank,83a9c235-5ffd-4015-853f-1db3d275bd43,West Mason,29,True,False,0
2e5eae54-d08c-44b1-b433-6fd95dc1aba0,d8e70aeb-e7b3-4085-978b-e96820f87ba2,2026-01-04 16:03:09,1429.14,99.9,605342f3-3ee5-4a20-b7e4-590d900e0786,Crypto_Exchange,a196d992-af1a-495e-b8a4-73431388d21e,North Keithchester,41,False,True,1
1d848484-4245-4602-8f01-6e18629b7997,8c68720e-d787-463d-87b8-f95cb265a6c2,2026-01-03 14:23:18,273.06,0.61,6759a88b-d52d-4f3f-8393-256a741b8f3d,Traditional,ca0d72ce-2bf6-46c4-8e76-74e9ca12ba49,Marshallchester,28,False,False,0
60a34c4b-a80b-43ec-8669-1549d6fb1c44,c84a7b28-550a-4b46-acab-3301bc8f7d29,2025-12-28 13:10:02,3224.98,50.45,a2d9cd29-a2ff-4df1-b812-a19948d3915f,NeoBank,28c13091-444d-410b-bf87-e362cf8d446a,Elizabethborough,13,True,True,1
3fbacf5f-a576-4b48-8cc4-6000ae608948,e57513a5-447a-4e2c-8e99-0457e0b1d762,2025-12-12 22:26:47,216.25,0.58,e5228d31-0d9a-4fce-9d7c-f46d3836613c,NeoBank,0ce87570-b4d6-43e6-9aa9-0d26ab636d66,New Josephland,38,True,False,0
79c466f8-c216-4055-8b09-edf3270c0302,301c6abf-c773-4d46-a6e6-a84a46178161,2025-12-19 20:22:21,128.73,0.48,89ea7316-91ef-4fa5-a22f-bed1058a1ecf,Traditional,9b08e5a8-4451-4ba0-9df0-34d39caad37c,Jamesmouth,56,False,False,0
596c9252-7039-4356-91a4-d3a5dd16663a,8fde042a-1ee5-4930-ba08-5f6a9e189a98,2025-12-17 18:22:32,20.15,0.11,b477caf7-b8d7-4825-bd6f-6707b17d64df,Crypto_Exchange,c524f047-0bf2-4b51-84f5-b03e5af1128c,Elizabethstad,44,False,False,0
797d71fe-1899-48ba-8dff-6d7209eb1f58,675dd5af-3c36-4296-9ca0-2eecacdabacc,2026-01-01 17:37:13,121.88,0.62,666f7262-daad-4bb9-84cd-d7a9de89a7c7,Crypto_Exchange,14fcdd54-9e8f-4965-8a2c-827e98326856,Lake Jill,33,False,False,0
12c560f0-29dd-4158-85e6-6a6b27f2aec3,28f4e3ce-aded-4a80-bff9-507dcd14a03e,2025-12-12 10:24:48,179.53,0.42,64b91ffc-2eb7-4b1b-9245-6efbcb4d4a66,NeoBank,20509c62-08e8-45d7-b02c-1821c8040fb7,Danaville,48,False,False,0
73b647b6-0332-4f27-929b-e9561d52e1fc,e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,2025-12-07 20:40:52,43.56,0.24,6910000a-88bc-48fe-a51a-8b1eef9d5df1,NeoBank,c11bd1c4-ffe3-4366-bf33-7a151e086f20,Hillport,44,False,False,0
d6b15981-6b84-46fb-b591-2faf2a6e5a4c,58129eb2-7c13-447a-880c-21958b6584ce,2025-12-30 20:55:31,87.93,1.65,35b49941-842f-4231-ad97-6c7e4ae39c1e,Traditional,98dc9e0b-51a1-45df-86ac-10102e0869c1,Port Tinaborough,58,False,False,0
3bfd3087-b22e-4dae-b056-04702ff93009,0a3731ab-0be3-434a-a1ad-640c7463835e,2025-12-08 03:15:07,1.71,0.01,09273852-f1ed-4614-8783-1656df69d891,NeoBank,bdedcb7a-d5ba-404c-8603-c9eed463c183,Brownmouth,26,False,False,0
df996726-5c36-4f5c-a23f-3abf0441e22c,f07db671-caea-4ae5-a90a-7b80af8d888d,2025-12-09 18:19:58,65.65,0.21,53559e80-bc5e-4e2f-8ebc-1bd7f8378be2,NeoBank,97d02f8f-affd-443b-ac69-1f0442bbeaae,Hallfort,52,False,False,0
615cd51b-6083-4ecd-af32-5b13caf21dec,188df23b-3ccf-46eb-8c22-72f34811e562,2026-01-03 23:57:27,200.79,1.43,35f16d41-2576-49bf-99ab-c054c033322d,Traditional,00fa0eb4-5c5f-48d4-8df4-07b82751ab86,West Seth,31,False,False,0
406a57f5-1a0d-42e1-b70b-28a304ab90e4,d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,2025-12-26 23:34:50,66.05,0.38,f9ce407a-ff41-4009-97c8-7e0fce8e9fda,Crypto_Exchange,600b4b35-6a0a-47d5-a0b8-575544caa5a2,Schultzville,50,False,False,0
ece42aa5-930e-4549-924f-7225c519fd78,f7222fbe-ea06-494b-a310-ff72ad62d094,2025-12-24 18:13:02,47.25,0.83,de03a536-b703-4a9f-a15c-1c37e4ab9bae,NeoBank,dff0b9bf-8db3-42c1-82da-bd76f3102525,East Kendra,36,False,False,0
a5759afb-5480-4898-826b-7eca37d351cb,01bf9e73-3f80-4385-af92-40b652d78f10,2025-12-23 04:19:58,34.77,2.76,85d98480-c177-4b86-81d0-be42291426c1,NeoBank,951c25d5-4d4c-4280-9462-52e7f43ba052,East Darrell,40,False,False,0
85317824-7234-4512-a05c-047ed4385447,dc6dafff-59c2-4153-b06b-0f0c96822e22,2025-12-19 15:36:20,33.99,0.08,8e8e6644-f6d7-407d-8ea2-9164a0391831,Traditional,d0437e4c-34e5-4699-88eb-e27a23a4e70e,Woodsfurt,22,False,False,0
5b9a289a-b58d-4c59-abe0-c8c1ae38cf46,6475c0ee-c691-4069-8439-940d0e588770,2025-12-16 20:09:09,34.24,0.33,a00f80d4-9d0a-44df-90f7-c7b017080bbd,Crypto_Exchange,61af0e8e-d137-47e1-8005-353dd76f1e65,Lindseybury,49,False,False,0
e4cbbdb8-c4be-448f-92e9-c930eeec175d,5af30553-5ec4-4e08-a9a3-b2e95d65a441,2025-12-17 07:54:24,67.75,2.06,baf90557-f642-4513-9ba1-43ac649e2575,Traditional,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,Port James,53,False,True,0
1e8fb13a-88bd-4b36-8a86-df513527390c,956abfdf-bf4e-4e46-9204-79cedba0c89e,2025-12-19 06:43:56,98.31,0.26,2475373f-32a8-46d6-b03e-77ba02a6578f,NeoBank,2f589a81-67c5-429b-b400-a5e1dfcb821b,Andersonhaven,54,True,False,0
087a9725-ddeb-4f4d-b704-e6f87d418f95,69fb0763-8a9c-46f7-8ee4-e5125802b640,2025-12-15 15:32:43,91.17,1.83,7559d5ee-6a18-42ce-a905-266e9e31a4bd,Traditional,85c7f3be-d183-410f-a319-629bd73e7bb9,West Alexmouth,50,False,False,0
578ed08c-eda6-4f2e-bcc5-b7daabd4b2c8,75ac824c-2c55-4ef7-b4e9-573450521700,2025-12-14 07:45:47,241.93,2.13,545c3a0d-4f93-403c-af8f-f48e960baaa4,Traditional,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Saraland,20,False,True,0
d414cafe-5912-453e-a204-a093292254f9,6e417d47-5ff5-45ea-9bc4-40f14b1a269b,2025-12-08 01:54:16,215.83,1.69,fc411721-3667-4c4a-be44-56d712a82af1,Crypto_Exchange,2cd1586a-2b84-4c67-ae18-3554cae28e66,Edwardsberg,43,False,False,0
e907799c-f5c4-4752-9238-d1a859a3161f,a0180791-eeb0-43fe-860e-a4d50d04dcb6,2026-01-03 11:45:01,10.2,0.04,04bfbe6a-353c-407e-9d9d-1b717cfdef7e,Traditional,12a850c5-5bab-4f4a-8cd7-4c27929af586,New Robert,45,False,False,0
9ef301a6-db37-4723-80f2-f636f897baf0,8dcdcd03-969b-4662-8562-8059568cc69b,2025-12-29 03:13:30,41.77,0.14,cdd1f547-651c-4985-b38a-673a27776076,NeoBank,114125c6-3a9b-4dd4-8f12-59e0a18ff6b6,North Maryton,22,False,False,0
d5b483b6-cc17-41f8-ac48-0aa48ab41a82,3d114802-2702-478b-9f0f-da8d05379ff6,2026-01-03 07:28:59,69.99,0.16,9bca0ac2-1786-44b7-87c3-c3cc250801c0,Traditional,41992fdf-b310-42f0-b70c-779837cc863b,Casechester,25,True,False,0
1d1d931c-7b20-49bd-8732-b28ee8e02c58,a9e27ba9-952e-4abb-94dd-5061555736f8,2025-12-25 15:16:26,26.2,0.09,48e0abb4-5007-4cce-929e-776ee9c3e53d,NeoBank,2102f9c9-6457-4bc4-a981-b098b2cf952d,Torresville,44,False,False,0
d4ea6d80-6ce1-46ea-b319-ce356a5277d5,cdd8af09-451b-4267-b887-5caf1991103f,2026-01-05 22:41:08,1455.86,99.9,e2691f3c-849f-4191-8ea6-23e347b2f835,Crypto_Exchange,bedd0dd1-82a1-4d00-ad89-fbf12acea715,Spencerfort,25,False,True,1
a5fc6d09-93c6-467d-9ead-44fcf3952657,88433a38-46d2-4109-895c-7ac8314aabdd,2025-12-12 11:56:20,6.46,0.01,1b6fb706-e04e-4585-b601-16cf25b4c7aa,Crypto_Exchange,1d4d46d6-460d-413d-a851-a8be2639e214,East Allenmouth,22,True,True,0
0d250730-f5a9-4c9a-aa71-dec52162d1b7,eb4f3638-1190-4515-b420-9103bca726eb,2025-12-19 10:53:51,35.07,2.04,a3d889fa-e5a4-46d8-a541-f181f29e225b,NeoBank,58f42098-591c-4524-953b-0f1fea3e072a,West Nathanielstad,51,False,False,0
7495d544-b1c8-4db9-9e31-db00d4145ed2,9e3bf1b3-4330-425c-9a9b-0d42154ff37d,2025-12-10 09:23:46,1.78,0.01,8f9ff3d6-db40-465c-a5dd-8a7f432a23a8,Traditional,bcd2e8eb-3f55-40cd-bab7-127e4f32ea54,Hubbardland,48,False,False,0
b33ec810-9d33-460a-9876-3672317ade1d,36ee1640-723e-4466-b43b-d27f42a259a6,2025-12-07 16:17:03,14.65,0.04,e31a790d-373c-4cc6-a67c-a10d54b63ce7,Traditional,12f5131a-da52-42ee-a2bf-18f51f652a87,Davenportfurt,37,True,True,0
097703b3-ef29-4493-bd7f-bd90d0dd1259,42710779-d864-465a-847d-d58393447b2f,2025-12-29 02:29:58,84.28,0.23,ee7bda68-1c53-4e83-9a6f-78bd871e3cfe,Traditional,5b7d9d2d-22af-4503-b17a-ff6de0d96670,South Danielchester,37,False,True,0
81f25a73-7f20-4661-891d-16431aa3c18e,75ac824c-2c55-4ef7-b4e9-573450521700,2025-12-18 11:27:18,53.75,0.47,7a438217-6e77-4dd3-99aa-7cd5a67c7bd7,Traditional,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Kimberlybury,52,False,True,0
a3420fdb-4415-40cb-b8cc-1827d2e9bc78,d1682e09-f1f7-4904-9307-5157d8c128e7,2025-12-24 09:15:43,92.57,3.5,c1ba1623-c11f-4a29-9ebd-f53cd0323061,Traditional,116658ce-3b3f-4800-a175-a9c3d7b102a9,Timothymouth,42,True,False,0
384e64f5-a6fd-4ef2-8f45-29d7b685d55f,d1682e09-f1f7-4904-9307-5157d8c128e7,2025-12-26 14:16:34,12.2,0.46,379f75ff-357f-4c30-b3cc-9ff1dbcf1223,Traditional,116658ce-3b3f-4800-a175-a9c3d7b102a9,Jonesburgh,40,False,True,0
46340607-f260-43ed-82de-c88fdb6f3ad4,5c56d9bc-5111-431d-a3be-441dbd5a0c9e,2025-12-07 13:02:11,234.59,2.57,ba8f3e6c-61a4-4d19-b1ef-7e0a4daeac5c,NeoBank,1a2bd69c-450f-49ee-82e7-9a985c238d8d,North Brian,59,False,False,0
